year,rgn_id,value
1989,139,0.771198102
1990,139,0.777797839
1991,139,0.786799413
1992,139,0.791774814
1993,139,0.79195441
1994,139,0.789718665
1995,139,0.793277
1996,139,0.792815744
1997,139,0.798139121
1998,139,0.797874757
1999,139,0.792025663
2000,139,0.795410156
2001,139,0.798665364
2002,139,0.790303433
2003,139,0.783441751
2004,139,0.799083395
2005,139,0.809050152
2006,139,0.818606681
2007,139,0.827009769
2008,139,0.831992984
2009,139,0.828464247
2010,139,0.826908685
2011,139,0.830985042
1980,140,0.727827022
1981,140,0.734224138
1982,140,0.74093828
1983,140,0.74380206
1984,140,0.752710933
1985,140,0.761904808
1986,140,0.768145443
1987,140,0.773506271
1988,140,0.780142198
1989,140,0.787225312
1990,140,0.791176673
1991,140,0.785566796
1992,140,0.786336174
1993,140,0.788755065
1994,140,0.792183471
1995,140,0.795169239
1996,140,0.799572978
1997,140,0.804175268
1998,140,0.808750137
1999,140,0.813366867
2000,140,0.816716415
2001,140,0.817964021
2002,140,0.820438578
2003,140,0.824816223
2004,140,0.829487017
2005,140,0.835639738
2006,140,0.843333049
2007,140,0.84847891
2008,140,0.851136946
2009,140,0.84682038
2010,140,0.847480985
2011,140,0.849069015
1980,141,0.798229187
1981,141,0.80689307
1982,141,0.813500178
1983,141,0.81819168
1984,141,0.824710024
1985,141,0.829916225
1986,141,0.834856466
1987,141,0.840251964
1988,141,0.844855487
1989,141,0.849903472
1990,141,0.849698348
1991,141,0.851046984
1992,141,0.850011318
1993,141,0.851322562
1994,141,0.856099591
1995,141,0.854848813
1996,141,0.860003204
1997,141,0.866473878
1998,141,0.870772823
1999,141,0.875205355
2000,141,0.883043661
2001,141,0.886894358
2002,141,0.890802947
2003,141,0.893615763
2004,141,0.90037637
2005,141,0.905263176
2006,141,0.913048926
2007,141,0.918675943
2008,141,0.922105473
2009,141,0.915311981
2010,141,0.917665257
2011,141,0.922217
1980,143,0.82604291
1981,143,0.836593443
1982,143,0.84249508
1983,143,0.842829875
1984,143,0.848696317
1985,143,0.853499304
1986,143,0.860149645
1987,143,0.868941104
1988,143,0.870472767
1989,143,0.872880165
1990,143,0.876555857
1991,143,0.878403046
1992,143,0.876343265
1993,143,0.878506662
1994,143,0.882683707
1995,143,0.884115489
1996,143,0.887782262
1997,143,0.89441562
1998,143,0.900110041
1999,143,0.902674793
2000,143,0.903373107
2001,143,0.908178152
2002,143,0.909976204
2003,143,0.909049227
2004,143,0.91730775
2005,143,0.920124207
2006,143,0.92251145
2007,143,0.925602844
2008,143,0.931527346
2009,143,0.926275301
2010,143,0.921629558
2011,143,0.924357636
1980,144,0.798229187
1981,144,0.80689307
1982,144,0.813500178
1983,144,0.81819168
1984,144,0.824710024
1985,144,0.829916225
1986,144,0.834856466
1987,144,0.840251964
1988,144,0.844855487
1989,144,0.849903472
1990,144,0.849698348
1991,144,0.851046984
1992,144,0.850011318
1993,144,0.851322562
1994,144,0.856099591
1995,144,0.854848813
1996,144,0.860003204
1997,144,0.866473878
1998,144,0.870772823
1999,144,0.875205355
2000,144,0.883043661
2001,144,0.886894358
2002,144,0.890802947
2003,144,0.893615763
2004,144,0.90037637
2005,144,0.905263176
2006,144,0.913048926
2007,144,0.918675943
2008,144,0.922105473
2009,144,0.915311981
2010,144,0.917665257
2011,144,0.922217
1980,145,0.823302881
1981,145,0.832809493
1982,145,0.834931777
1983,145,0.840667997
1984,145,0.848687958
1985,145,0.854344014
1986,145,0.858006229
1987,145,0.862761462
1988,145,0.868683935
1989,145,0.873474844
1990,145,0.876587318
1991,145,0.877424721
1992,145,0.880167293
1993,145,0.883290349
1994,145,0.887918858
1995,145,0.891254939
1996,145,0.894298923
1997,145,0.898689097
1998,145,0.902576748
1999,145,0.907402712
2000,145,0.911815778
2001,145,0.914134242
2002,145,0.91618543
2003,145,0.919716609
2004,145,0.924182482
2005,145,0.929412878
2006,145,0.9337676
2007,145,0.937172446
2008,145,0.938251116
2009,145,0.935499293
2010,145,0.93819337
2011,145,0.942024167
1981,146,0.634040596
1982,146,0.63900039
1983,146,0.643193615
1984,146,0.647501025
1985,146,0.654455299
1986,146,0.659336303
1987,146,0.663218979
1988,146,0.664495249
1989,146,0.669147712
1990,146,0.669267822
1991,146,0.673887158
1992,146,0.675351009
1993,146,0.680178583
1994,146,0.682975193
1995,146,0.688789656
1996,146,0.692605208
1997,146,0.694141674
1998,146,0.697215655
1999,146,0.700835031
2000,146,0.70653704
2001,146,0.712449082
2002,146,0.71668816
2003,146,0.720878266
2004,146,0.725149895
2005,146,0.730246404
2006,146,0.7325662
2007,146,0.733395593
2008,146,0.737145694
2009,146,0.736318751
2010,146,0.738320653
2011,146,0.742705918
1981,147,0.634040596
1982,147,0.63900039
1983,147,0.643193615
1984,147,0.647501025
1985,147,0.654455299
1986,147,0.659336303
1987,147,0.663218979
1988,147,0.664495249
1989,147,0.669147712
1990,147,0.669267822
1991,147,0.673887158
1992,147,0.675351009
1993,147,0.680178583
1994,147,0.682975193
1995,147,0.688789656
1996,147,0.692605208
1997,147,0.694141674
1998,147,0.697215655
1999,147,0.700835031
2000,147,0.70653704
2001,147,0.712449082
2002,147,0.71668816
2003,147,0.720878266
2004,147,0.725149895
2005,147,0.730246404
2006,147,0.7325662
2007,147,0.733395593
2008,147,0.737145694
2009,147,0.736318751
2010,147,0.738320653
2011,147,0.742705918
1980,148,0.612639127
1981,148,0.615182481
1982,148,0.623910352
1983,148,0.632600324
1984,148,0.632409921
1985,148,0.628479786
1986,148,0.640564671
1987,148,0.640238643
1988,148,0.648848591
1989,148,0.648192146
1990,148,0.652092448
1991,148,0.762032695
1992,148,0.757630018
1993,148,0.74962989
1994,148,0.754203044
1995,148,0.761879092
1996,148,0.768331991
1997,148,0.769533688
1998,148,0.771714699
1999,148,0.768034627
2000,148,0.770167532
2001,148,0.774335843
2002,148,0.77745335
2003,148,0.780200176
2004,148,0.784958836
2005,148,0.789712465
2006,148,0.790973206
2007,148,0.793426216
2008,148,0.790732093
2009,148,0.783530709
2010,148,0.784176639
2011,148,0.790051919
1980,149,
1981,149,
1982,149,
1983,149,
1984,149,
1985,149,
1986,149,
1987,149,
1988,149,
1989,149,
1990,149,
1991,149,
1992,149,
1993,149,
1994,149,
1995,149,
1996,149,
1997,149,
1998,149,
1999,149,
2000,149,
2001,149,
2002,149,
2003,149,
2004,149,
2005,149,
2006,149,
2007,149,
2008,149,
2009,149,
2010,149,
2011,149,
1980,150,
1981,150,
1982,150,
1983,150,
1984,150,
1985,150,
1986,150,
1987,150,
1988,150,
1989,150,
1990,150,
1991,150,
1992,150,
1993,150,
1994,150,
1995,150,
1996,150,
1997,150,
1998,150,
1999,150,
2000,150,
2001,150,
2002,150,
2003,150,
2004,150,
2005,150,
2006,150,
2007,150,
2008,150,
2009,150,
2010,150,
2011,150,
1981,151,0.634040596
1982,151,0.63900039
1983,151,0.643193615
1984,151,0.647501025
1985,151,0.654455299
1986,151,0.659336303
1987,151,0.663218979
1988,151,0.664495249
1989,151,0.669147712
1990,151,0.669267822
1991,151,0.673887158
1992,151,0.675351009
1993,151,0.680178583
1994,151,0.682975193
1995,151,0.688789656
1996,151,0.692605208
1997,151,0.694141674
1998,151,0.697215655
1999,151,0.700835031
2000,151,0.70653704
2001,151,0.712449082
2002,151,0.71668816
2003,151,0.720878266
2004,151,0.725149895
2005,151,0.730246404
2006,151,0.7325662
2007,151,0.733395593
2008,151,0.737145694
2009,151,0.736318751
2010,151,0.738320653
2011,151,0.742705918
1982,152,0.634706321
1983,152,0.637947706
1984,152,0.641816283
1985,152,0.647428141
1986,152,0.653775248
1987,152,0.656506508
1988,152,0.658015135
1989,152,0.664150714
1990,152,0.662979924
1991,152,0.663222625
1992,152,0.664081775
1993,152,0.668655801
1994,152,0.667337057
1995,152,0.674231068
1996,152,0.681372703
1997,152,0.683286805
1998,152,0.686192763
1999,152,0.689061278
2000,152,0.696481755
2001,152,0.703999262
2002,152,0.708697378
2003,152,0.714084475
2004,152,0.72008796
2005,152,0.725975907
2006,152,0.729941077
2007,152,0.733458387
2008,152,0.73850549
2009,152,0.734069404
2010,152,0.73496051
2011,152,0.737894155
1981,153,0.634040596
1982,153,0.63900039
1983,153,0.643193615
1984,153,0.647501025
1985,153,0.654455299
1986,153,0.659336303
1987,153,0.663218979
1988,153,0.664495249
1989,153,0.669147712
1990,153,0.669267822
1991,153,0.673887158
1992,153,0.675351009
1993,153,0.680178583
1994,153,0.682975193
1995,153,0.688789656
1996,153,0.692605208
1997,153,0.694141674
1998,153,0.697215655
1999,153,0.700835031
2000,153,0.70653704
2001,153,0.712449082
2002,153,0.71668816
2003,153,0.720878266
2004,153,0.725149895
2005,153,0.730246404
2006,153,0.7325662
2007,153,0.733395593
2008,153,0.737145694
2009,153,0.736318751
2010,153,0.738320653
2011,153,0.742705918
1981,154,0.634040596
1982,154,0.63900039
1983,154,0.643193615
1984,154,0.647501025
1985,154,0.654455299
1986,154,0.659336303
1987,154,0.663218979
1988,154,0.664495249
1989,154,0.669147712
1990,154,0.669267822
1991,154,0.673887158
1992,154,0.675351009
1993,154,0.680178583
1994,154,0.682975193
1995,154,0.688789656
1996,154,0.692605208
1997,154,0.694141674
1998,154,0.697215655
1999,154,0.700835031
2000,154,0.70653704
2001,154,0.712449082
2002,154,0.71668816
2003,154,0.720878266
2004,154,0.725149895
2005,154,0.730246404
2006,154,0.7325662
2007,154,0.733395593
2008,154,0.737145694
2009,154,0.736318751
2010,154,0.738320653
2011,154,0.742705918
1981,155,0.634040596
1982,155,0.643094563
1983,155,0.648144211
1984,155,0.65284059
1985,155,0.660962385
1986,155,0.664566605
1987,155,0.669455355
1988,155,0.670530579
1989,155,0.673876044
1990,155,0.675136086
1991,155,0.683397457
1992,155,0.685339129
1993,155,0.69036531
1994,155,0.696248413
1995,155,0.701277442
1996,155,0.702564472
1997,155,0.703803007
1998,155,0.70700983
1999,155,0.711217345
2000,155,0.715559926
2001,155,0.720157892
2002,155,0.724013129
2003,155,0.72718477
2004,155,0.729936327
2005,155,0.734319145
2006,155,0.735115247
2007,155,0.733332755
2008,155,0.735764547
2009,155,0.738512012
2010,155,0.741557154
2011,155,0.747268073
1981,156,0.634040596
1982,156,0.63900039
1983,156,0.643193615
1984,156,0.647501025
1985,156,0.654455299
1986,156,0.659336303
1987,156,0.663218979
1988,156,0.664495249
1989,156,0.669147712
1990,156,0.669267822
1991,156,0.673887158
1992,156,0.675351009
1993,156,0.680178583
1994,156,0.682975193
1995,156,0.688789656
1996,156,0.692605208
1997,156,0.694141674
1998,156,0.697215655
1999,156,0.700835031
2000,156,0.70653704
2001,156,0.712449082
2002,156,0.71668816
2003,156,0.720878266
2004,156,0.725149895
2005,156,0.730246404
2006,156,0.7325662
2007,156,0.733395593
2008,156,0.737145694
2009,156,0.736318751
2010,156,0.738320653
2011,156,0.742705918
1980,157,0.612639127
1981,157,0.615182481
1982,157,0.623910352
1983,157,0.632600324
1984,157,0.632409921
1985,157,0.628479786
1986,157,0.640564671
1987,157,0.640238643
1988,157,0.648848591
1989,157,0.648192146
1990,157,0.652092448
1991,157,0.762032695
1992,157,0.757630018
1993,157,0.74962989
1994,157,0.754203044
1995,157,0.761879092
1996,157,0.768331991
1997,157,0.769533688
1998,157,0.771714699
1999,157,0.768034627
2000,157,0.770167532
2001,157,0.774335843
2002,157,0.77745335
2003,157,0.780200176
2004,157,0.784958836
2005,157,0.789712465
2006,157,0.790973206
2007,157,0.793426216
2008,157,0.790732093
2009,157,0.783530709
2010,157,0.784176639
2011,157,0.790051919
1980,158,
1981,158,
1982,158,
1983,158,
1984,158,
1985,158,
1986,158,
1987,158,
1988,158,
1989,158,
1990,158,
1991,158,
1992,158,
1993,158,
1994,158,
1995,158,
1996,158,
1997,158,
1998,158,
1999,158,
2000,158,
2001,158,
2002,158,
2003,158,
2004,158,
2005,158,
2006,158,
2007,158,
2008,158,
2009,158,
2010,158,
2011,158,
1980,159,
1981,159,
1982,159,
1983,159,
1984,159,
1985,159,
1986,159,
1987,159,
1988,159,
1989,159,
1990,159,
1991,159,
1992,159,
1993,159,
1994,159,
1995,159,
1996,159,
1997,159,
1998,159,
1999,159,
2000,159,
2001,159,
2002,159,
2003,159,
2004,159,
2005,159,
2006,159,
2007,159,
2008,159,
2009,159,
2010,159,
2011,159,
1981,161,0.634040596
1982,161,0.63900039
1983,161,0.643193615
1984,161,0.647501025
1985,161,0.654455299
1986,161,0.659336303
1987,161,0.663218979
1988,161,0.664495249
1989,161,0.669147712
1990,161,0.669267822
1991,161,0.673887158
1992,161,0.675351009
1993,161,0.680178583
1994,161,0.682975193
1995,161,0.688789656
1996,161,0.692605208
1997,161,0.694141674
1998,161,0.697215655
1999,161,0.700835031
2000,161,0.70653704
2001,161,0.712449082
2002,161,0.71668816
2003,161,0.720878266
2004,161,0.725149895
2005,161,0.730246404
2006,161,0.7325662
2007,161,0.733395593
2008,161,0.737145694
2009,161,0.736318751
2010,161,0.738320653
2011,161,0.742705918
1980,162,0.796182875
1981,162,0.806535254
1982,162,0.814556625
1983,162,0.819137042
1984,162,0.825853381
1985,162,0.828637781
1986,162,0.832440085
1987,162,0.834618471
1988,162,0.838338311
1989,162,0.841782907
1990,162,0.843794445
1991,162,0.84232603
1992,162,0.844703094
1993,162,0.850379349
1994,162,0.855966501
1995,162,0.860043829
1996,162,0.862438497
1997,162,0.865481885
1998,162,0.866482339
1999,162,0.872101048
2000,162,0.876036568
2001,162,0.880006093
2002,162,0.883103673
2003,162,0.8855708
2004,162,0.889509762
2005,162,0.891883849
2006,162,0.897797557
2007,162,0.903249574
2008,162,0.90388671
2009,162,0.905961445
2010,162,0.906295958
2011,162,0.909538389
1980,163,0.827551573
1981,163,0.836775761
1982,163,0.839380207
1983,163,0.845873331
1984,163,0.854466081
1985,163,0.85987732
1986,163,0.863973659
1987,163,0.868470248
1988,163,0.874217106
1989,163,0.879718082
1990,163,0.883616449
1991,163,0.885150574
1992,163,0.888709241
1993,163,0.891948109
1994,163,0.896189172
1995,163,0.899378749
1996,163,0.903168188
1997,163,0.907665436
1998,163,0.911656047
1999,163,0.91610823
2000,163,0.920608801
2001,163,0.922666696
2002,163,0.924860984
2003,163,0.928155835
2004,163,0.932789567
2005,163,0.937515817
2006,163,0.941769038
2007,163,0.945108237
2008,163,0.945883776
2009,163,0.943104085
2010,163,0.945612372
2011,163,0.948392996
1980,164,0.649930368
1981,164,0.656875361
1982,164,0.659513865
1983,164,0.658580083
1984,164,0.661011146
1985,164,0.662116049
1986,164,0.665557814
1987,164,0.675037651
1988,164,0.683497721
1989,164,0.695398336
1990,164,0.705569983
1991,164,0.715515475
1992,164,0.725737397
1993,164,0.731421347
1994,164,0.73160875
1995,164,0.732213004
1996,164,0.732733645
1997,164,0.734982663
1998,164,0.736822584
1999,164,0.74289554
2000,164,0.753042248
2001,164,0.756864879
2002,164,0.760330528
2003,164,0.767733209
2004,164,0.771894689
2005,164,0.775136372
2006,164,0.779673074
2007,164,0.78111328
2008,164,0.783825985
2009,164,0.782384822
2010,164,0.783880893
2011,164,0.78525023
1980,166,0.727827022
1981,166,0.734224138
1982,166,0.74093828
1983,166,0.74380206
1984,166,0.752710933
1985,166,0.761904808
1986,166,0.768145443
1987,166,0.773506271
1988,166,0.780142198
1989,166,0.787225312
1990,166,0.791176673
1991,166,0.785566796
1992,166,0.786336174
1993,166,0.788755065
1994,166,0.792183471
1995,166,0.795169239
1996,166,0.799572978
1997,166,0.804175268
1998,166,0.808750137
1999,166,0.813366867
2000,166,0.816716415
2001,166,0.817964021
2002,166,0.820438578
2003,166,0.824816223
2004,166,0.829487017
2005,166,0.835639738
2006,166,0.843333049
2007,166,0.84847891
2008,166,0.851136946
2009,166,0.84682038
2010,166,0.847480985
2011,166,0.849069015
1980,167,0.606210986
1981,167,0.615532429
1982,167,0.608761037
1983,167,0.606684333
1984,167,0.606189556
1985,167,0.61171544
1986,167,0.613637249
1987,167,0.617714805
1988,167,0.618099023
1989,167,0.61745237
1990,167,0.618416243
1991,167,0.626678637
1992,167,0.635168847
1993,167,0.64389216
1994,167,0.652633406
1995,167,0.658655447
1996,167,0.666541171
1997,167,0.673147807
1998,167,0.672444893
1999,167,0.675879372
2000,167,0.676137205
2001,167,0.679689267
2002,167,0.681676118
2003,167,0.682271955
2004,167,0.687172255
2005,167,0.687854422
2006,167,0.69452267
2007,167,0.6931976
2008,167,0.696235617
2009,167,0.699275392
2010,167,0.70363679
2011,167,0.709613497
1980,168,0.709012997
1981,168,0.716869964
1982,168,0.719977821
1983,168,0.720252776
1984,168,0.719372095
1985,168,0.719496956
1986,168,0.717125865
1987,168,0.704869041
1988,168,0.713779217
1989,168,0.7247214
1990,168,0.726144729
1991,168,0.730183688
1992,168,0.730609358
1993,168,0.724719524
1994,168,0.728140764
1995,168,0.729942357
1996,168,0.731405407
1997,168,0.736796467
1998,168,0.738188886
1999,168,0.737488389
2000,168,0.738085992
2001,168,0.742730092
2002,168,0.746597287
2003,168,0.7523326
2004,168,0.761385594
2005,168,0.767102563
2006,168,0.772219545
2007,168,0.778208939
2008,168,0.782856569
2009,168,0.785422186
2010,168,0.789352962
2011,168,0.7944223
1980,169,0.711415369
1981,169,0.71815233
1982,169,0.718711605
1983,169,0.717509778
1984,169,0.720952222
1985,169,0.723113588
1986,169,0.728428161
1987,169,0.731835282
1988,169,0.735020419
1989,169,0.736054221
1990,169,0.738724511
1991,169,0.745128195
1992,169,0.750366571
1993,169,0.753406176
1994,169,0.758096515
1995,169,0.761664631
1996,169,0.764901345
1997,169,0.770488718
1998,169,0.772115496
1999,169,0.770126146
2000,169,0.773114337
2001,169,0.774712917
2002,169,0.773571794
2003,169,0.776382288
2004,169,0.784408376
2005,169,0.791658179
2006,169,0.800439794
2007,169,0.805090158
2008,169,0.809418558
2009,169,0.810173597
2010,169,0.81638034
2011,169,0.823732049
1980,171,0.720642637
1981,171,0.722520741
1982,171,0.726197548
1983,171,0.724560266
1984,171,0.73037934
1985,171,0.737883978
1986,171,0.744798147
1987,171,0.748728975
1988,171,0.749999085
1989,171,0.754502545
1990,171,0.752387516
1991,171,0.755186461
1992,171,0.75520638
1993,171,0.759761714
1994,171,0.764758988
1995,171,0.769237481
1996,171,0.771303503
1997,171,0.774557376
1998,171,0.77448379
1999,171,0.774683223
2000,171,0.779005382
2001,171,0.780893205
2002,171,0.783418232
2003,171,0.785105464
2004,171,0.791345827
2005,171,0.7959379
2006,171,0.801206319
2007,171,0.808057798
2008,171,0.813599855
2009,171,0.8132925
2010,171,0.820071937
2011,171,0.823521055
1980,172,0.745880229
1981,172,0.747272858
1982,172,0.746661054
1983,172,0.752072799
1984,172,0.755901662
1985,172,0.750282721
1986,172,0.757582887
1987,172,0.76134696
1988,172,0.760798482
1989,172,0.7559363
1990,172,0.755840808
1991,172,0.768066076
1992,172,0.778643438
1993,172,0.784448668
1994,172,0.790084944
1995,172,0.788466633
1996,172,0.793660529
1997,172,0.801141657
1998,172,0.80466613
1999,172,0.801935613
2000,172,0.802190827
2001,172,0.799318495
2002,172,0.789757873
2003,172,0.798241786
2004,172,0.807503939
2005,172,0.817325262
2006,172,0.826493295
2007,172,0.816506144
2008,172,0.820202099
2009,172,0.826610573
2010,172,0.834789759
2011,172,0.846963265
1980,173,0.723399302
1981,173,0.732060258
1982,173,0.727657083
1983,173,0.720964699
1984,173,0.722630136
1985,173,0.725991454
1986,173,0.734804523
1987,173,0.743559477
1988,173,0.747313172
1989,173,0.750961167
1990,173,0.753901362
1991,173,0.759279305
1992,173,0.767189953
1993,173,0.770759496
1994,173,0.778069619
1995,173,0.778176155
1996,173,0.783863417
1997,173,0.792137111
1998,173,0.796685221
1999,173,0.795784557
2000,173,0.795636039
2001,173,0.79400329
2002,173,0.788322577
2003,173,0.790916773
2004,173,0.79769237
2005,173,0.806857669
2006,173,0.813049642
2007,173,0.820921364
2008,173,0.828664518
2009,173,0.831085075
2010,173,0.83948961
2011,173,0.846606386
1980,174,0.800476244
1981,174,0.809105347
1982,174,0.816456599
1983,174,0.821964831
1984,174,0.827429617
1985,174,0.832566623
1986,174,0.836519532
1987,174,0.841829496
1988,174,0.849038833
1989,174,0.856347672
1990,174,0.859738035
1991,174,0.856878654
1992,174,0.855328796
1993,174,0.856097153
1994,174,0.860695559
1995,174,0.86558444
1996,174,0.867818684
1997,174,0.875161083
1998,174,0.881761115
1999,174,0.885786569
2000,174,0.893133015
2001,174,0.896064912
2002,174,0.899289927
2003,174,0.899593474
2004,174,0.906439275
2005,174,0.908895164
2006,174,0.915484997
2007,174,0.923241827
2008,174,0.927823211
2009,174,0.921751654
2010,174,0.922953767
2011,174,0.926423607
1980,175,0.809730323
1981,175,0.81685169
1982,175,0.82532609
1983,175,0.831100848
1984,175,0.83797966
1985,175,0.844060596
1986,175,0.850137151
1987,175,0.852822428
1988,175,0.855642374
1989,175,0.859361751
1990,175,0.863958618
1991,175,0.867930465
1992,175,0.871424856
1993,175,0.872962926
1994,175,0.879217637
1995,175,0.88322155
1996,175,0.887351515
1997,175,0.891622576
1998,175,0.894673575
1999,175,0.897320319
2000,175,0.903306976
2001,175,0.905165384
2002,175,0.909034788
2003,175,0.908118851
2004,175,0.913287504
2005,175,0.915740903
2006,175,0.922879371
2007,175,0.926922684
2008,175,0.931773535
2009,175,0.928255233
2010,175,0.933432487
2011,175,0.934177232
1980,176,0.808907614
1981,176,0.817117889
1982,176,0.822055762
1983,176,0.82707085
1984,176,0.8330665
1985,176,0.837933306
1986,176,0.841827423
1987,176,0.845459085
1988,176,0.851305613
1989,176,0.857257377
1990,176,0.86434127
1991,176,0.871146315
1992,176,0.874207905
1993,176,0.874653725
1994,176,0.878317425
1995,176,0.881328257
1996,176,0.883576117
1997,176,0.885449394
1998,176,0.887819945
1999,176,0.890771381
2000,176,0.89342898
2001,176,0.896637898
2002,176,0.899009302
2003,176,0.901897586
2004,176,0.905895904
2005,176,0.91005219
2006,176,0.916558646
2007,176,0.921745637
2008,176,0.925574268
2009,176,0.921974262
2010,176,0.926826905
2011,176,0.93094552
1980,177,0.808881575
1981,177,0.815466136
1982,177,0.819166805
1983,177,0.824047543
1984,177,0.829593975
1985,177,0.834070565
1986,177,0.837945393
1987,177,0.841611802
1988,177,0.847007732
1989,177,0.85355429
1990,177,0.859890303
1991,177,0.86438042
1992,177,0.867267954
1993,177,0.869664172
1994,177,0.873521652
1995,177,0.877592681
1996,177,0.882029464
1997,177,0.88745286
1998,177,0.89241929
1999,177,0.897339557
2000,177,0.905076416
2001,177,0.909123523
2002,177,0.912354569
2003,177,0.911726706
2004,177,0.915718364
2005,177,0.92066536
2006,177,0.927696414
2007,177,0.933685414
2008,177,0.93833628
2009,177,0.934290244
2010,177,0.935753717
2011,177,0.938058017
1990,178,0.764791946
1991,178,0.761145842
1992,178,0.765125007
1993,178,0.770038934
1994,178,0.776210343
1995,178,0.783808515
1996,178,0.791093973
1997,178,0.798762162
1998,178,0.804494912
1999,178,0.809283664
2000,178,0.814618757
2001,178,0.818217643
2002,178,0.822983139
2003,178,0.8261532
2004,178,0.833346587
2005,178,0.838437546
2006,178,0.846185476
2007,178,0.855566912
2008,178,0.862010261
2009,178,0.865718542
2010,178,0.871333837
2011,178,0.876024772
1980,179,0.805377892
1981,179,0.813668942
1982,179,0.820480016
1983,179,0.824445627
1984,179,0.828462473
1985,179,0.831993152
1986,179,0.835391201
1987,179,0.839506586
1988,179,0.8460177
1989,179,0.852425721
1990,179,0.857591613
1991,179,0.861342339
1992,179,0.86425959
1993,179,0.865199
1994,179,0.868647129
1995,179,0.871918195
1996,179,0.87438791
1997,179,0.878078452
1998,179,0.882276383
1999,179,0.885518438
2000,179,0.891394985
2001,179,0.896054311
2002,179,0.899466626
2003,179,0.898236313
2004,179,0.901055763
2005,179,0.905223406
2006,179,0.910501883
2007,179,0.915245223
2008,179,0.917958537
2009,179,0.916985241
2010,179,0.918563857
2011,179,0.921317481
1980,180,0.794524948
1981,180,0.801202164
1982,180,0.808257797
1983,180,0.814771424
1984,180,0.820193612
1985,180,0.825750331
1986,180,0.830951933
1987,180,0.837230956
1988,180,0.844342226
1989,180,0.849367104
1990,180,0.853706802
1991,180,0.855375588
1992,180,0.857438054
1993,180,0.861157616
1994,180,0.866510925
1995,180,0.870787311
1996,180,0.875920451
1997,180,0.88172278
1998,180,0.884939822
1999,180,0.88819516
2000,180,0.894388224
2001,180,0.899291834
2002,180,0.902944126
2003,180,0.906181765
2004,180,0.911654143
2005,180,0.915114412
2006,180,0.920568456
2007,180,0.922579957
2008,180,0.923031442
2009,180,0.918846483
2010,180,0.921138135
2011,180,0.921863687
1980,181,0.768784623
1981,181,0.778511246
1982,181,0.784867476
1983,181,0.787440823
1984,181,0.793887435
1985,181,0.799065534
1986,181,0.800593031
1987,181,0.80713458
1988,181,0.814972319
1989,181,0.823561095
1990,181,0.833972411
1991,181,0.838211399
1992,181,0.842568444
1993,181,0.846375835
1994,181,0.852772628
1995,181,0.862218863
1996,181,0.86915005
1997,181,0.878409058
1998,181,0.887289676
1999,181,0.894164868
2000,181,0.903554929
2001,181,0.908708405
2002,181,0.915643198
2003,181,0.919765719
2004,181,0.924525422
2005,181,0.929459367
2006,181,0.93714679
2007,181,0.942887282
2008,181,0.937435989
2009,181,0.932852554
2010,181,0.934349095
2011,181,0.935454444
1980,182,0.776643964
1981,182,0.783701478
1982,182,0.789522923
1983,182,0.79406287
1984,182,0.798502083
1985,182,0.802844891
1986,182,0.807338882
1987,182,0.814412381
1988,182,0.821577645
1989,182,0.82882208
1990,182,0.835290238
1991,182,0.840364824
1992,182,0.842952659
1993,182,0.843677113
1994,182,0.847333163
1995,182,0.851326447
1996,182,0.855306759
1997,182,0.860321141
1998,182,0.866128658
1999,182,0.870404076
2000,182,0.876765197
2001,182,0.881876405
2002,182,0.887464841
2003,182,0.889973164
2004,182,0.894107913
2005,182,0.8988437
2006,182,0.907813809
2007,182,0.913102475
2008,182,0.915648
2009,182,0.912524732
2010,182,0.911343663
2011,182,0.912758082
1980,183,0.755993202
1981,183,0.764521675
1982,183,0.771044151
1983,183,0.773895646
1984,183,0.775130912
1985,183,0.779971407
1986,183,0.785405135
1987,183,0.793411652
1988,183,0.802843331
1989,183,0.811731231
1990,183,0.818667805
1991,183,0.825627243
1992,183,0.828626523
1993,183,0.828609154
1994,183,0.831085573
1995,183,0.83634976
1996,183,0.839937478
1997,183,0.845293275
1998,183,0.849992831
1999,183,0.855547196
2000,183,0.860899811
2001,183,0.864387235
2002,183,0.867339257
2003,183,0.86878435
2004,183,0.870530689
2005,183,0.877001405
2006,183,0.883230447
2007,183,0.887901711
2008,183,0.890590896
2009,183,0.890424182
2010,183,0.892710653
2011,183,0.892843296
1980,184,0.803165014
1981,184,0.811678771
1982,184,0.817178809
1983,184,0.821581503
1984,184,0.827597406
1985,184,0.832645395
1986,184,0.83706601
1987,184,0.842362811
1988,184,0.848922674
1989,184,0.855057403
1990,184,0.860050437
1991,184,0.86439609
1992,184,0.86713168
1993,184,0.868234523
1994,184,0.871909648
1995,184,0.87621806
1996,184,0.879201898
1997,184,0.882235263
1998,184,0.886711346
1999,184,0.888469539
2000,184,0.893418156
2001,184,0.898503888
2002,184,0.897384954
2003,184,0.898489596
2004,184,0.899279123
2005,184,0.901649521
2006,184,0.907890107
2007,184,0.912628418
2008,184,0.916213606
2009,184,0.913113381
2010,184,0.912753476
2011,184,0.914285059
1980,185,0.808862
1981,185,0.816538822
1982,185,0.821841748
1983,185,0.826223096
1984,185,0.831470086
1985,185,0.835711165
1986,185,0.839380705
1987,185,0.843354292
1988,185,0.84949026
1989,185,0.855696157
1990,185,0.861801656
1991,185,0.866678675
1992,185,0.86965937
1993,185,0.870768829
1994,185,0.874605259
