"metric","sector","iso3166","cur_year","ref_year","cur_base_value","ref_base_value","cur_adj_value","ref_adj_value"
"wage","tour","BRA",2003,1999,3610.46789446446,3591.41553569044,1,1
"wage","tour","CAN",2008,2003,79921.5119190706,50923.739093661,1,1
"wage","tour","CHN",2008,2003,44066.9334824609,60528.2778835026,1,1
"wage","tour","CIV",2001,1996,3324.38764001569,6798.21881677349,1,1
"wage","tour","CRI",2008,2003,15420.4331096421,13031.176097033,1,1
"wage","tour","CYP",2006,2001,73456.6473023504,57392.7061075499,1,1
"wage","tour","DEU",2008,2003,133928.429932336,73963.1758035078,1,1
"wage","tour","DNK",2007,2003,230426.159633191,169770.396523327,1,1
"wage","tour","EGY",2000,1995,3256.27540523171,2073.04199740418,1,1
"wage","tour","ERI",2000,1993,1256.39332393635,2297.5337362697,1,1
"wage","tour","FIN",2007,2002,113991.923188213,74668.6976940883,1,1
"wage","tour","GBR",2008,2003,94517.9147747508,79305.2703770478,1,1
"wage","tour","GHA",2007,2006,807.087803158666,632.428834920595,1,1
"wage","tour","GUY",2006,2000,5673.68675297142,4515.08272611178,1,1
"wage","tour","IDN",2006,2005,3051.28622462607,2845.20475816862,1,1
"wage","tour","IND",2001,1996,727.441684472935,2162.83897117332,1,1
"wage","tour","ITA",2008,2003,84617.8788839921,46358.9096721421,1,1
"wage","tour","JOR",2006,2001,10266.11588959,5774.87678201789,1,1
"wage","tour","JPN",2008,2003,51947.5076789529,47312.4499198718,1,1
"wage","tour","KHM",2001,1996,3007.62878591859,2193.27738617899,1,1
"wage","tour","KNA",2000,1999,16247.2991508636,16247.2991508636,1,1
"wage","tour","KOR",2006,2001,56816.7651575856,34045.0074285523,1,1
"wage","tour","LKA",2000,1995,831.72311810007,1007.32995709802,1,1
"wage","tour","LTU",2006,2000,9863.03954382564,8495.7264957265,1,1
"wage","tour","LVA",2006,2001,18205.711082176,7580.70499604923,1,1
"wage","tour","MDG",2005,2000,797.938963626524,1573.86558076255,1,1
"wage","tour","MEX",2008,2003,10978.7135110621,8742.6027477297,1,1
"wage","tour","MMR",2004,1999,35303.0119023771,7545.62230123753,1,1
"wage","tour","MUS",2008,2003,12586.5631538239,12351.9574026776,1,1
"wage","tour","MYS",2002,2001,6479.20944344285,6054.32285406651,1,1
"wage","tour","NIC",2002,1997,5232.75756835938,3868.19431924412,1,1
"wage","tour","NOR",2008,2006,33177.2280092593,26743.4506321225,1,1
"wage","tour","PAK",2004,1999,2707.07589608652,1844.481117705,1,1
"wage","tour","PER",2008,2002,9614.33919270836,5244.31712267406,1,1
"wage","tour","PHL",2006,2002,7270.76482093573,9280.65947182159,1,1
"wage","tour","POL",2006,2001,20417.8150318287,15927.7131605012,1,1
"wage","tour","PRI",2008,2003,56888.8916711181,53478.9802573005,1,1
"wage","tour","PRT",2007,2002,37521.9253583511,22210.9023743545,1,1
"wage","tour","ROU",2008,2003,16420.3555549991,5290.28572452034,1,1
"wage","tour","RUS",2007,2004,16542.3834385016,8381.73960280894,1,1
"wage","tour","SGP",2007,2002,39395.6281439191,29126.5594395478,1,1
"wage","tour","SHN",2006,2001,13978.8187141092,4697.91640583266,1,1
"wage","tour","SLV",2008,2003,11658.7649614383,12207.9026094529,1,1
"wage","tour","THA",2006,2005,13906.0023815883,12139.2761404358,1,1
"wage","tour","Trindade",2003,1999,0,0,1,1
"wage","tour","TTO",2000,1996,13570.5528150596,7643.30341741231,1,1
"wage","tour","TWN",2004,2003,23157.0151130698,22931.6813151042,1,1
"wage","tour","USA",2007,2002,76664.9778534545,68875.4298544337,1,1
"wage","tour","VCT",2003,1998,13473.8477397169,16563.5548127003,1,1
"wage","tour","VEN",2001,1997,12677.0224720664,8130.09756582753,1,1
"wage","tour","VIR",2008,2003,56888.8916711181,53478.9802573005,1,1
"wage","tour","WSM",2005,2002,27259.2780393073,20016.7841463008,1,1
"wage","tran","AIA",2000,1995,12757.1885850694,22450.8442674947,1,1
"wage","tran","AUS",2006,2000,128159.388354701,55357.1575632122,1,1
"wage","tran","BHR",2006,2002,4369.83409566417,6385.23443064458,1,1
"wage","tran","BRA",2001,1999,18145.2128961895,4157.65780804843,1,1
"wage","tran","CHN",2006,2004,2495.70284677708,1961.45482076878,1,1
"wage","tran","CIV",2001,1996,3873.58558415688,7173.02406071937,1,1
"wage","tran","CRI",2008,2003,34662.688774261,5182.2494115585,1,1
"wage","tran","CYP",2006,2001,64914.4130608974,32392.1260127315,1,1
"wage","tran","DEU",2008,2003,219724.158653846,81183.1263354701,1,1
"wage","tran","DNK",2007,2003,238506.443643162,170878.277466168,1,1
"wage","tran","EGY",2000,1995,3131.8849742922,3288.84557305577,1,1
"wage","tran","ERI",2000,1993,2460.30619477274,5741.35865648927,1,1
"wage","tran","FIN",2002,1997,101501.499621617,65543.3248753561,1,1
"wage","tran","GBR",2008,2003,89492.115162037,90884.9269943019,1,1
"wage","tran","GHA",2007,2006,2397.01734580885,2107.71392213653,1,1
"wage","tran","GUY",2000,1998,13883.2736545139,3989.23998884327,1,1
"wage","tran","IDN",2006,2005,4481.82839070291,3309.51049456909,1,1
"wage","tran","ITA",2008,2003,101602.024350071,55500.7762419872,1,1
"wage","tran","JOR",2006,2005,30162.0745971332,24055.893596421,1,1
"wage","tran","KOR",2006,2001,64434.1515869836,32077.3911870104,1,1
"wage","tran","LTU",2006,2000,12956.1082454149,8313.38979172232,1,1
"wage","tran","LVA",2006,2001,45139.2158008369,6751.04924824163,1,1
"wage","tran","MEX",2004,2000,4175.44738247863,23848.6355947293,1,1
"wage","tran","MMR",2007,2002,436558.72173255,34177.8609664351,1,1
"wage","tran","NOR",2008,2006,103962.534499644,79823.2060185185,1,1
"wage","tran","PAK",2004,2002,4633.74711169817,4726.09412907875,1,1
"wage","tran","PER",2004,1999,12359.7347770321,5595.92865946626,1,1
"wage","tran","PHL",2006,2002,8697.86954265714,9054.14426972045,1,1
"wage","tran","POL",2006,2001,37464.8840923255,22274.89191039,1,1
"wage","tran","PRT",2007,2002,70857.0546207265,27199.8085826211,1,1
"wage","tran","ROU",2008,2003,19501.9141737892,5293.93505302929,1,1
"wage","tran","RUS",2007,2004,11998.9580551104,4672.32867727253,1,1
"wage","tran","SGP",2007,2001,8937.74066283831,7043.88827679842,1,1
"wage","tran","SHN",2002,1999,30023.8864822605,67541.0726607016,1,1
"wage","tran","THA",2006,2005,42799.8669398815,15819.3601081174,1,1
"wage","tran","Trindade",2001,1999,0,0,1,1
"wage","tran","TTO",2000,1996,9880.9059773415,10366.4627292557,1,1
"wage","tran","USA",2007,2002,107840.988637375,105286.327568555,1,1
"wage","tran","VEN",2001,1997,13270.2090706241,4010.23269175124,1,1
