"cntry_key","year","usd"
"FIN",1998,22557.10597
"FIN",1999,23613.37827
"FIN",2000,25670.20889
"FIN",2001,26540.24278
"FIN",2002,27531.35323
"FIN",2003,27626.52361
"FIN",2004,29862.45492
"FIN",2005,30707.94588
"FIN",2006,33096.81099
"FIN",2007,36147.90674
"FIN",2008,38080.4701
"FIN",2009,35540.6921
"FIN",2010,36029.72485
"FIN",2011,37479.3628
"FIN",2012,38230.31329
"FJI",1980,1639.858435
"FJI",1981,1861.059145
"FJI",1982,1808.475908
"FJI",1983,1760.243356
"FJI",1984,1937.321162
"FJI",1985,1874.223338
"FJI",1986,2045.002367
"FJI",1987,1957.231335
"FJI",1988,2041.598059
"FJI",1989,2270.857685
"FJI",1990,2480.046294
"FJI",1991,2471.775507
"FJI",1992,2644.944293
"FJI",1993,2721.806429
"FJI",1994,2877.914715
"FJI",1995,2979.870556
"FJI",1996,3141.505061
"FJI",1997,3098.250998
"FJI",1998,3152.734148
"FJI",1999,3453.549934
"FJI",2000,3447.826242
"FJI",2001,3583.03403
"FJI",2002,3750.661382
"FJI",2003,3863.293157
"FJI",2004,4173.374159
"FJI",2005,4323.66348
"FJI",2006,4515.212349
"FJI",2007,4566.160268
"FJI",2008,4668.06798
"FJI",2009,4602.123579
"FJI",2010,4611.515367
"FJI",2011,4764.042774
"FJI",2012,4942.793825
"FLK",1980,8726.723078
"FLK",1981,9630.080628
"FLK",1982,10381.326213875
"FLK",1983,10950.07793
"FLK",1984,11792.37987525
"FLK",1985,12511.427874
"FLK",1986,13234.240176
"FLK",1987,14071.449319625
"FLK",1988,14827.51080325
"FLK",1989,15703.340823625
"FLK",1990,15666.7633908889
"FLK",1991,15908.8210418889
"FLK",1992,15722.6060952222
"FLK",1993,15958.7409562222
"FLK",1994,16849.402921
"FLK",1995,16611.5052287
"FLK",1996,17613.9997019
"FLK",1997,18958.579841
"FLK",1998,19908.1554733
"FLK",1999,20937.062426
"FLK",2000,22888.4118648
"FLK",2001,23912.6425345
"FLK",2002,24999.1519273
"FLK",2003,25811.476541
"FLK",2004,27873.504611
"FLK",2005,29465.84161
"FLK",2006,32192.801393
"FLK",2007,34319.463766
"FLK",2008,35683.936257
"FLK",2009,33031.776962
"FLK",2010,33927.396566
"FLK",2011,35729.207708
"FLK",2012,36813.330213
"FRA",1980,9465.610369
"FRA",1981,10401.26389
"FRA",1982,11238.6946
"FRA",1983,11756.98624
"FRA",1984,12306.34385
"FRA",1985,12810.36751
"FRA",1986,13314.9404
"FRA",1987,13952.71086
"FRA",1988,15024.72533
"FRA",1989,16160.14754
"FRA",1990,17137.64499
"FRA",1991,17884.20921
"FRA",1992,18487.28593
"FRA",1993,18685.78403
"FRA",1994,19432.8198
"FRA",1995,20169.07894
"FRA",1996,20743.39233
"FRA",1997,21632.21796
"FRA",1998,22689.62925
"FRA",1999,23541.50877
"FRA",2000,25167.97765
"FRA",2001,26537.04453
"FRA",2002,27586.71334
"FRA",2003,27203.55216
"FRA",2004,28089.62212
"FRA",2005,29452.52232
"FRA",2006,31274.00358
"FRA",2007,33006.71781
"FRA",2008,34040.70275
"FRA",2009,33666.12732
"FRA",2010,34275.76091
"FRA",2011,35365.70213
"FRA",2012,35844.63816
"FRO",1980,8726.723078
"FRO",1981,9630.080628
"FRO",1982,10381.326213875
"FRO",1983,10950.07793
"FRO",1984,11792.37987525
"FRO",1985,12511.427874
"FRO",1986,13234.240176
"FRO",1987,14071.449319625
"FRO",1988,14827.51080325
"FRO",1989,15703.340823625
"FRO",1990,15666.7633908889
"FRO",1991,15908.8210418889
"FRO",1992,15722.6060952222
"FRO",1993,15958.7409562222
"FRO",1994,16849.402921
"FRO",1995,16611.5052287
"FRO",1996,17613.9997019
"FRO",1997,18958.579841
"FRO",1998,19908.1554733
"FRO",1999,20937.062426
"FRO",2000,22888.4118648
"FRO",2001,23912.6425345
"FRO",2002,24999.1519273
"FRO",2003,25811.476541
"FRO",2004,27873.504611
"FRO",2005,29465.84161
"FRO",2006,32192.801393
"FRO",2007,34319.463766
"FRO",2008,35683.936257
"FRO",2009,33031.776962
"FRO",2010,33927.396566
"FRO",2011,35729.207708
"FRO",2012,36813.330213
"FSM",1986,1628.049159
"FSM",1987,1656.747566
"FSM",1988,1720.005302
"FSM",1989,1807.015247
"FSM",1990,1900.466689
"FSM",1991,2058.248743
"FSM",1992,2129.535735
"FSM",1993,2296.21017
"FSM",1994,2283.854288
"FSM",1995,2467.661465
"FSM",1996,2415.562562
"FSM",1997,2309.28672
"FSM",1998,2416.958459
"FSM",1999,2496.203601
"FSM",2000,2675.969343
"FSM",2001,2791.205477
"FSM",2002,2858.536026
"FSM",2003,2976.689027
"FSM",2004,2968.184696
"FSM",2005,3144.086367
"FSM",2006,3255.908212
"FSM",2007,3299.684389
"FSM",2008,3305.162467
"FSM",2009,3382.957271
"FSM",2010,3527.312305
"FSM",2011,3683.158177
"FSM",2012,3824.075166
"GAB",1980,7630.165637
"GAB",1981,8556.497676
"GAB",1982,8577.598039
"GAB",1983,9177.940242
"GAB",1984,9973.032723
"GAB",1985,9774.062802
"GAB",1986,9648.000158
"GAB",1987,8006.223999
"GAB",1988,9096.137888
"GAB",1989,9968.38331
"GAB",1990,10591.7725
"GAB",1991,11312.42148
"GAB",1992,10899.20133
"GAB",1993,11275.89951
"GAB",1994,11624.2042
"GAB",1995,12166.09079
"GAB",1996,12503.76907
"GAB",1997,13135.95097
"GAB",1998,13439.75399
"GAB",1999,12113.46064
"GAB",2000,11849.17883
"GAB",2001,12082.59864
"GAB",2002,11959.99345
"GAB",2003,12224.10464
"GAB",2004,12440.95588
"GAB",2005,12931.84623
"GAB",2006,13187.01303
"GAB",2007,13981.65902
"GAB",2008,14088.63729
"GAB",2009,13470.43449
"GAB",2010,14218.30016
"GAB",2011,15168.69815
"GAB",2012,16085.52469
"Galapagos Islands",1980,2961.670721
"Galapagos Islands",1981,3335.141567
"Galapagos Islands",1982,3471.881593
"Galapagos Islands",1983,3508.722345
"Galapagos Islands",1984,3644.635885
"Galapagos Islands",1985,3808.21919
"Galapagos Islands",1986,3929.633495
"Galapagos Islands",1987,3935.740877
"Galapagos Islands",1988,4208.192751
"Galapagos Islands",1989,4305.262964
"Galapagos Islands",1990,4524.645811
"Galapagos Islands",1991,4767.547229
"Galapagos Islands",1992,4859.478257
"Galapagos Islands",1993,4952.711186
"Galapagos Islands",1994,5154.986584
"Galapagos Islands",1995,5279.172622
"Galapagos Islands",1996,5351.551669
"Galapagos Islands",1997,5574.006961
"Galapagos Islands",1998,5719.086274
"Galapagos Islands",1999,5417.901931
"Galapagos Islands",2000,5485.692163
"Galapagos Islands",2001,5722.207814
"Galapagos Islands",2002,5937.604921
"Galapagos Islands",2003,6110.627265
"Galapagos Islands",2004,6673.010761
"Galapagos Islands",2005,7128.620192
"Galapagos Islands",2006,7547.653282
"Galapagos Islands",2007,7800.340568
"Galapagos Islands",2008,8337.103117
"Galapagos Islands",2009,8318.15386
"Galapagos Islands",2010,8528.238104
"Galapagos Islands",2011,9205.857538
"Galapagos Islands",2012,9737.682093
"GBR",1980,8366.831517
"GBR",1981,9026.732958
"GBR",1982,9780.664228
"GBR",1983,10532.45586
"GBR",1984,11202.1595
"GBR",1985,11932.67877
"GBR",1986,12659.61883
"GBR",1987,13596.36671
"GBR",1988,14741.2422
"GBR",1989,15607.87627
"GBR",1990,16397.22963
"GBR",1991,16711.28565
"GBR",1992,17107.75296
"GBR",1993,17846.69084
"GBR",1994,18966.56647
"GBR",1995,19911.43465
"GBR",1996,21107.96578
"GBR",1997,22547.27749
"GBR",1998,23387.16137
"GBR",1999,24268.89294
"GBR",2000,26039.14264
"GBR",2001,27531.95005
"GBR",2002,28699.15962
"GBR",2003,29775.1616
"GBR",2004,31686.36575
"GBR",2005,32957.66985
"GBR",2006,35065.83644
"GBR",2007,35876.93839
"GBR",2008,36061.55433
"GBR",2009,34386.06541
"GBR",2010,35293.66969
"GBR",2011,35585.98655
"GBR",2012,35819.06108
"GEO",1980,3274.694879
"GEO",1981,3739.467916
"GEO",1982,4012.595126
"GEO",1983,4312.690943
"GEO",1984,4677.388765
"GEO",1985,5014.281168
"GEO",1986,4665.676989
"GEO",1987,4823.956394
"GEO",1988,5217.359422
"GEO",1989,5011.051341
"GEO",1990,4433.148931
"GEO",1991,3591.267979
"GEO",1992,2004.880169
"GEO",1993,1437.436125
"GEO",1994,1327.546313
"GEO",1995,1431.317254
"GEO",1996,1661.179748
"GEO",1997,1906.206237
"GEO",1998,2012.678422
"GEO",1999,2117.205284
"GEO",2000,2219.830135
"GEO",2001,2396.550053
"GEO",2002,2586.114324
"GEO",2003,2951.625397
"GEO",2004,3220.240763
"GEO",2005,3610.485984
"GEO",2006,4042.744615
"GEO",2007,4683.675881
"GEO",2008,4903.166975
"GEO",2009,4730.259127
"GEO",2010,5045.351021
"GEO",2011,5473.372064
"GEO",2012,5901.532266
"GGY",1980,8726.723078
"GGY",1981,9630.080628
"GGY",1982,10381.326213875
"GGY",1983,10950.07793
"GGY",1984,11792.37987525
"GGY",1985,12511.427874
"GGY",1986,13234.240176
"GGY",1987,14071.449319625
"GGY",1988,14827.51080325
"GGY",1989,15703.340823625
"GGY",1990,15666.7633908889
"GGY",1991,15908.8210418889
"GGY",1992,15722.6060952222
"GGY",1993,15958.7409562222
"GGY",1994,16849.402921
"GGY",1995,16611.5052287
"GGY",1996,17613.9997019
"GGY",1997,18958.579841
"GGY",1998,19908.1554733
"GGY",1999,20937.062426
"GGY",2000,22888.4118648
"GGY",2001,23912.6425345
"GGY",2002,24999.1519273
"GGY",2003,25811.476541
"GGY",2004,27873.504611
"GGY",2005,29465.84161
"GGY",2006,32192.801393
"GGY",2007,34319.463766
"GGY",2008,35683.936257
"GGY",2009,33031.776962
"GGY",2010,33927.396566
"GGY",2011,35729.207708
"GGY",2012,36813.330213
"GHA",1980,413.6014639
"GHA",1981,485.9573451
"GHA",1982,475.5565111
"GHA",1983,454.9753426
"GHA",1984,493.1583576
"GHA",1985,517.9766701
"GHA",1986,533.1383364
"GHA",1987,561.7141714
"GHA",1988,613.6822052
"GHA",1989,646.4322123
"GHA",1990,669.021798
"GHA",1991,706.2229568
"GHA",1992,725.4809408
"GHA",1993,752.526528
"GHA",1994,772.0647184
"GHA",1995,801.1383717
"GHA",1996,832.5212292
"GHA",1997,864.1036211
"GHA",1998,896.9106055
"GHA",1999,928.8806803
"GHA",2000,961.3861479
"GHA",2001,999.451992
"GHA",2002,1035.432714
"GHA",2003,1084.456318
"GHA",2004,1147.050831
"GHA",2005,1222.463311
"GHA",2006,1308.507483
"GHA",2007,1396.645838
"GHA",2008,1508.731048
"GHA",2009,1543.900303
"GHA",2010,1650.057646
"GHA",2011,1894.566163
"GHA",2012,2047.718551
"GIB",1980,6194.83368166667
"GIB",1981,6784.42756716667
"GIB",1982,7205.76432716667
"GIB",1983,7468.76704466667
"GIB",1984,7825.9599435
"GIB",1985,8223.49374366667
"GIB",1986,8607.2559995
"GIB",1987,9085.6760675
"GIB",1988,9858.34339666667
"GIB",1989,10726.0042215
"GIB",1990,11388.249182
"GIB",1991,11798.4659214286
"GIB",1992,12076.6437868571
"GIB",1993,12339.2886634286
"GIB",1994,11452.2761630375
"GIB",1995,11719.4946308889
"GIB",1996,12297.0496787778
"GIB",1997,13030.8541072222
"GIB",1998,13766.4271066667
"GIB",1999,14358.5246145556
"GIB",2000,14546.1001564
"GIB",2001,15219.0274544
"GIB",2002,15967.5513721
"GIB",2003,16513.1333235
"GIB",2004,17280.6338592
"GIB",2005,18177.7114791
"GIB",2006,19898.9687327
"GIB",2007,21291.3996575
"GIB",2008,22628.2878163
"GIB",2009,21985.6379808
"GIB",2010,21897.6204923
"GIB",2011,22326.6605556
"GIB",2012,22384.4458109
"GIN",1986,521.4176204
"GIN",1987,538.7642958
"GIN",1988,574.1895902
"GIN",1989,596.4971197
"GIN",1990,617.0031419
"GIN",1991,620.462816
"GIN",1992,617.0948838
"GIN",1993,625.1288105
"GIN",1994,629.8234023
"GIN",1995,646.3757625
"GIN",1996,665.3044866
"GIN",1997,695.9250725
"GIN",1998,717.5166129
"GIN",1999,743.163825
"GIN",2000,765.3264957
"GIN",2001,797.6999896
"GIN",2002,838.3467593
"GIN",2003,851.7388406
"GIN",2004,879.4527694
"GIN",2005,916.6545237
"GIN",2006,947.8153592
"GIN",2007,967.9383916
"GIN",2008,1011.240592
"GIN",2009,990.5188935
"GIN",2010,996.6003121
"GIN",2011,1030.53526
"GIN",2012,1068.757133
"Glorioso Islands",1980,1492.44363235
"Glorioso Islands",1981,1587.34604178333
"Glorioso Islands",1982,1663.55658453333
"Glorioso Islands",1983,1703.41339985
"Glorioso Islands",1984,1811.73035056667
"Glorioso Islands",1985,1990.05507013333
"Glorioso Islands",1986,2077.5264666
"Glorioso Islands",1987,2234.21340286667
"Glorioso Islands",1988,2147.19584601429
"Glorioso Islands",1989,2358.33783004286
"Glorioso Islands",1990,2492.8334470375
"Glorioso Islands",1991,2578.7115595375
"Glorioso Islands",1992,2463.791824
"Glorioso Islands",1993,2584.56413527778
"Glorioso Islands",1994,2612.29794328889
"Glorioso Islands",1995,2654.06747404444
"Glorioso Islands",1996,2767.95816027778
"Glorioso Islands",1997,3008.3143949
"Glorioso Islands",1998,3190.96838864444
"Glorioso Islands",1999,3250.46427655556
"Glorioso Islands",2000,3438.27721516667
"Glorioso Islands",2001,3501.00435716667
"Glorioso Islands",2002,3530.7282423
"Glorioso Islands",2003,3541.0411809
"Glorioso Islands",2004,3665.52886062222
"Glorioso Islands",2005,3968.50937245556
"Glorioso Islands",2006,4299.940982
"Glorioso Islands",2007,4730.6434394
"Glorioso Islands",2008,4808.98047332222
"Glorioso Islands",2009,4881.31910788889
"Glorioso Islands",2010,5172.88515626667
"Glorioso Islands",2011,5566.37680275556
"Glorioso Islands",2012,5844.43926387778
"GLP",1980,3919.32103455556
"GLP",1981,4215.03825711111
"GLP",1982,4549.43200744444
"GLP",1983,4700.01098422222
"GLP",1984,5201.05399777778
"GLP",1985,5774.1799496
"GLP",1986,6198.774227
"GLP",1987,6588.34998
"GLP",1988,7104.6613571
"GLP",1989,7700.4806339
"GLP",1990,8054.3109475
"GLP",1991,7556.63722536364
"GLP",1992,7623.02834967273
"GLP",1993,7835.58229103636
"GLP",1994,8147.03574002727
"GLP",1995,8428.34491650909
"GLP",1996,8861.07303210909
"GLP",1997,9337.06900898182
"GLP",1998,9835.56487438182
"GLP",1999,10365.6038882727
"GLP",2000,10767.9511953636
"GLP",2001,10921.7729505455
"GLP",2002,11233.4011159091
"GLP",2003,11806.6262412727
"GLP",2004,12450.5255216909
"GLP",2005,12830.11514825
"GLP",2006,14573.0809867273
"GLP",2007,15451.0667736364
"GLP",2008,15925.1000671818
"GLP",2009,15162.4603719091
"GLP",2010,15276.7627539091
"GLP",2011,15555.0724375859
"GLP",2012,15935.888856132
"GMB",1980,814.8162451
"GMB",1981,889.8080218
"GMB",1982,903.8687894
"GMB",1983,1003.149705
"GMB",1984,1034.787855
"GMB",1985,1012.946277
"GMB",1986,1029.44132
"GMB",1987,1034.934504
"GMB",1988,1067.257279
"GMB",1989,1122.035395
"GMB",1990,1159.119633
"GMB",1991,1193.231407
"GMB",1992,1220.718957
"GMB",1993,1248.635622
"GMB",1994,1241.140707
"GMB",1995,1246.152153
"GMB",1996,1260.711708
"GMB",1997,1310.835155
"GMB",1998,1337.459655
"GMB",1999,1402.931906
"GMB",2000,1468.164813
"GMB",2001,1541.094182
"GMB",2002,1468.864391
"GMB",2003,1553.063793
"GMB",2004,1656.018397
"GMB",2005,1642.236236
"GMB",2006,1661.332738
"GMB",2007,1717.032027
"GMB",2008,1798.51888
"GMB",2009,1871.627276
"GMB",2010,1957.562235
"GMB",2011,1853.430322
"GMB",2012,1948.12044
"GNB",1980,440.928665
"GNB",1981,560.3754058
"GNB",1982,606.9735703
"GNB",1983,595.7835473
"GNB",1984,658.7867384
"GNB",1985,691.077436
"GNB",1986,685.3916502
"GNB",1987,710.0269278
"GNB",1988,751.8053714
"GNB",1989,809.5559675
"GNB",1990,871.7380429
"GNB",1991,926.0939399
"GNB",1992,934.4755185
"GNB",1993,953.0467452
"GNB",1994,981.0401321
"GNB",1995,1024.659236
"GNB",1996,1138.007884
"GNB",1997,1208.175139
"GNB",1998,861.6031603
"GNB",1999,863.919222
"GNB",2000,894.794918
"GNB",2001,959.7605751
"GNB",2002,973.0927846
"GNB",2003,923.8985954
"GNB",2004,922.2790149
"GNB",2005,978.2007235
"GNB",2006,968.5260719
"GNB",2007,1034.234455
"GNB",2008,1142.608875
"GNB",2009,1140.010551
"GNB",2010,1148.65787
"GNB",2011,1211.255017
"GNB",2012,1192.414276
"GNQ",1985,1377.935302
"GNQ",1986,1311.015373
"GNQ",1987,1356.855528
"GNQ",1988,1396.996988
"GNQ",1989,1389.967
"GNQ",1990,1443.921108
"GNQ",1991,1428.016161
"GNQ",1992,1560.703
"GNQ",1993,1638.899916
"GNQ",1994,1699.772846
"GNQ",1995,1922.949123
"GNQ",1996,2446.677404
"GNQ",1997,4134.198208
"GNQ",1998,4950.608564
"GNQ",1999,6884.032117
"GNQ",2000,7664.423985
"GNQ",2001,12412.84561
"GNQ",2002,14610.20926
"GNQ",2003,16486.93127
"GNQ",2004,22695.59153
"GNQ",2005,24981.78983
"GNQ",2006,20998.36379
"GNQ",2007,25594.7025
"GNQ",2008,29689.30284
"GNQ",2009,29357.87936
"GNQ",2010,28433.93827
"GNQ",2011,29631.46777
"GNQ",2012,30233.01688
"GRC",1980,8224.760203
"GRC",1981,8776.799155
"GRC",1982,9149.505823
"GRC",1983,9354.250341
"GRC",1984,9851.507516
"GRC",1985,10366.8163
"GRC",1986,10618.30096
"GRC",1987,10647.09771
"GRC",1988,11445.685
"GRC",1989,12266.37286
"GRC",1990,12656.12392
"GRC",1991,13380.00676
"GRC",1992,13642.57405
"GRC",1993,13593.57159
"GRC",1994,14038.10471
"GRC",1995,14518.34147
"GRC",1996,15033.36889
"GRC",1997,15880.43034
"GRC",1998,16350.24472
"GRC",1999,16877.26295
"GRC",2000,18245.65562
"GRC",2001,19751.2824
"GRC",2002,21401.5875
"GRC",2003,22505.90143
"GRC",2004,23860.6838
"GRC",2005,24348.40224
"GRC",2006,26733.1691
"GRC",2007,27743.00983
"GRC",2008,29603.69869
"GRC",2009,29200.83223
"GRC",2010,27539.13906
"GRC",2011,25858.75064
"GRC",2012,24666.54262
"GRD",1980,1878.387341
"GRD",1981,2036.008919
"GRD",1982,2205.19508
"GRD",1983,2288.455855
"GRD",1984,2425.862574
"GRD",1985,2662.304887
"GRD",1986,2939.341535
"GRD",1987,3388.680692
"GRD",1988,3675.650339
"GRD",1989,4095.38699
"GRD",1990,4498.88085
"GRD",1991,4750.278207
"GRD",1992,4798.841919
"GRD",1993,4721.124143
"GRD",1994,4895.06042
"GRD",1995,5090.830393
"GRD",1996,5362.145399
"GRD",1997,5698.811696
"GRD",1998,6146.162105
"GRD",1999,6855.026347
"GRD",2000,7228.937949
"GRD",2001,7221.672554
"GRD",2002,7588.004546
"GRD",2003,8472.324441
"GRD",2004,8596.906845
"GRD",2005,10053.75222
"GRD",2006,9860.932274
"GRD",2007,10734.25794
"GRD",2008,11038.79229
"GRD",2009,10357.95832
"GRD",2010,10421.47004
"GRD",2011,10705.50138
"GRD",2012,10826.72649
"GRL",1980,8726.723078
"GRL",1981,9630.080628
"GRL",1982,10381.326213875
"GRL",1983,10950.07793
"GRL",1984,11792.37987525
"GRL",1985,12511.427874
"GRL",1986,13234.240176
"GRL",1987,14071.449319625
"GRL",1988,14827.51080325
"GRL",1989,15703.340823625
"GRL",1990,15666.7633908889
"GRL",1991,15908.8210418889
"GRL",1992,15722.6060952222
"GRL",1993,15958.7409562222
"GRL",1994,16849.402921
"GRL",1995,16611.5052287
"GRL",1996,17613.9997019
"GRL",1997,18958.579841
"GRL",1998,19908.1554733
"GRL",1999,20937.062426
"GRL",2000,22888.4118648
"GRL",2001,23912.6425345
"GRL",2002,24999.1519273
"GRL",2003,25811.476541
"GRL",2004,27873.504611
"GRL",2005,29465.84161
"GRL",2006,32192.801393
"GRL",2007,34319.463766
"GRL",2008,35683.936257
"GRL",2009,33031.776962
"GRL",2010,33927.396566
"GRL",2011,35729.207708
"GRL",2012,36813.330213
"GTM",1980,1858.492659
"GTM",1981,1995.823134
"GTM",1982,1992.364748
"GTM",1983,1968.247974
"GTM",1984,2002.441986
"GTM",1985,2002.162815
"GTM",1986,2002.073868
"GTM",1987,2084.871654
"GTM",1988,2190.632888
"GTM",1989,2309.239361
"GTM",1990,2415.008676
"GTM",1991,2529.174814
"GTM",1992,2645.094531
"GTM",1993,2744.512571
"GTM",1994,2846.509022
"GTM",1995,2987.224664
"GTM",1996,3059.328545
"GTM",1997,3181.199495
"GTM",1998,3310.482738
"GTM",1999,3408.286314
"GTM",2000,3523.244609
"GTM",2001,3598.895448
"GTM",2002,3706.170297
"GTM",2003,3784.451404
"GTM",2004,3914.525014
"GTM",2005,4073.8347
"GTM",2006,4323.574695
"GTM",2007,4614.838579
"GTM",2008,4753.729211
"GTM",2009,4703.333686
"GTM",2010,4784.358952
"GTM",2011,4962.59245
"GTM",2012,5100.069272
"GUF",1980,3252.0924874
"GUF",1981,3511.0213891
"GUF",1982,3533.4213665
"GUF",1983,3485.46123684
"GUF",1984,3624.60405709
"GUF",1985,3714.7899437
"GUF",1986,3946.2032344
"GUF",1987,4102.0861167
"GUF",1988,4253.3755786
"GUF",1989,4303.6689963
"GUF",1990,4436.3443425
"GUF",1991,4771.4179132
"GUF",1992,5064.2468377
"GUF",1993,5242.3314085
"GUF",1994,5529.4920162
"GUF",1995,5758.433301
"GUF",1996,5974.2982465
"GUF",1997,6366.1451201
"GUF",1998,6484.9894905
"GUF",1999,6339.9556324
"GUF",2000,6559.0563746
"GUF",2001,6679.3597632
"GUF",2002,6593.2599838
"GUF",2003,6807.3461099
"GUF",2004,7457.7638746
"GUF",2005,8098.5246683
"GUF",2006,8948.8311665
"GUF",2007,9434.69610312667
"GUF",2008,9910.59361643666
"GUF",2009,9996.03378461546
"GUF",2010,10726.8868605
"GUF",2011,11661.9918981429
"GUF",2012,12570.7850024001
"GUM",1980,1057.358318
"GUM",1981,1088.405094
"GUM",1982,1202.03808
"GUM",1983,1326.951579
"GUM",1984,1324.080336
"GUM",1985,1266.181785
"GUM",1986,1452.7932705
"GUM",1987,1447.4150755
"GUM",1988,1596.3527075
"GUM",1989,1584.4768785
"GUM",1990,1656.3564435
"GUM",1991,5782.58207033333
"GUM",1992,5500.24067733333
"GUM",1993,5022.00462833333
"GUM",1994,5290.045437
"GUM",1995,5772.491825
"GUM",1996,6211.93588733333
"GUM",1997,6297.392378
"GUM",1998,6455.50489366667
"GUM",1999,6190.96893766667
"GUM",2000,6342.93957133333
"GUM",2001,6650.78516166667
"GUM",2002,6890.75003766667
"GUM",2003,7109.346162
"GUM",2004,7504.58436633333
"GUM",2005,7921.33926566667
"GUM",2006,8035.70046166667
"GUM",2007,8262.96422333333
"GUM",2008,8013.70226633333
"GUM",2009,7383.71554433333
"GUM",2010,7438.140483
"GUM",2011,7951.96993433333
"GUM",2012,8438.753764
"GUY",1980,982.776951
"GUY",1981,1092.747607
"GUY",1982,1011.712998
"GUY",1983,988.0849294
"GUY",1984,982.5373119
"GUY",1985,1046.303198
"GUY",1986,1069.435514
"GUY",1987,1120.22203
"GUY",1988,1125.129998
"GUY",1989,1116.88201
"GUY",1990,1129.198329
"GUY",1991,1240.499506
"GUY",1992,1366.298009
"GUY",1993,1508.839038
"GUY",1994,1666.579917
"GUY",1995,1784.738259
"GUY",1996,1952.215002
"GUY",1997,2104.5588
"GUY",1998,2087.800899
"GUY",1999,2170.967182
"GUY",2000,2177.342651
"GUY",2001,2267.103741
"GUY",2002,2318.915188
"GUY",2003,2334.682393
"GUY",2004,2468.487516
"GUY",2005,2487.712509
"GUY",2006,2683.702931
"GUY",2007,2643.565271
"GUY",2008,2736.493825
"GUY",2009,2832.744454
"GUY",2010,2976.783664
"GUY",2011,3186.135085
"GUY",2012,3399.249182
"HMD",1980,
"HMD",1981,
"HMD",1982,
"HMD",1983,
"HMD",1984,
"HMD",1985,
"HMD",1986,
"HMD",1987,
"HMD",1988,
"HMD",1989,
"HMD",1990,
"HMD",1991,
"HMD",1992,
"HMD",1993,
"HMD",1994,
"HMD",1995,
"HMD",1996,
"HMD",1997,
"HMD",1998,
"HMD",1999,
"HMD",2000,
"HMD",2001,
"HMD",2002,
"HMD",2003,
"HMD",2004,
"HMD",2005,
"HMD",2006,
"HMD",2007,
"HMD",2008,
"HMD",2009,
"HMD",2010,
"HMD",2011,
"HMD",2012,
"HND",1980,1343.239368
"HND",1981,1460.169233
"HND",1982,1481.196258
"HND",1983,1479.618307
"HND",1984,1553.971482
"HND",1985,1618.851839
"HND",1986,1617.770367
"HND",1987,1713.99982
"HND",1988,1801.922126
"HND",1989,1895.236743
"HND",1990,1914.11732
"HND",1991,1987.559771
"HND",1992,2086.011976
"HND",1993,2205.402504
"HND",1994,2165.079661
"HND",1995,2249.908777
"HND",1996,2317.488093
"HND",1997,2425.425313
"HND",1998,2476.932318
"HND",1999,2414.394309
"HND",2000,2554.803282
"HND",2001,2629.27734
"HND",2002,2716.48256
"HND",2003,2841.913943
"HND",2004,3042.287132
"HND",2005,3267.556999
"HND",2006,3523.674838
"HND",2007,3774.577624
"HND",2008,3942.259053
"HND",2009,3815.365214
"HND",2010,3894.686447
"HND",2011,4039.247406
"HND",2012,4193.606363
"Howland Island and Baker Island",1980,1057.358318
"Howland Island and Baker Island",1981,1088.405094
"Howland Island and Baker Island",1982,1202.03808
"Howland Island and Baker Island",1983,1326.951579
"Howland Island and Baker Island",1984,1324.080336
"Howland Island and Baker Island",1985,1266.181785
"Howland Island and Baker Island",1986,1452.7932705
"Howland Island and Baker Island",1987,1447.4150755
"Howland Island and Baker Island",1988,1596.3527075
"Howland Island and Baker Island",1989,1584.4768785
"Howland Island and Baker Island",1990,1656.3564435
"Howland Island and Baker Island",1991,5782.58207033333
"Howland Island and Baker Island",1992,5500.24067733333
"Howland Island and Baker Island",1993,5022.00462833333
"Howland Island and Baker Island",1994,5290.045437
"Howland Island and Baker Island",1995,5772.491825
"Howland Island and Baker Island",1996,6211.93588733333
"Howland Island and Baker Island",1997,6297.392378
"Howland Island and Baker Island",1998,6455.50489366667
"Howland Island and Baker Island",1999,6190.96893766667
"Howland Island and Baker Island",2000,6342.93957133333
"Howland Island and Baker Island",2001,6650.78516166667
"Howland Island and Baker Island",2002,6890.75003766667
"Howland Island and Baker Island",2003,7109.346162
"Howland Island and Baker Island",2004,7504.58436633333
"Howland Island and Baker Island",2005,7921.33926566667
"Howland Island and Baker Island",2006,8035.70046166667
"Howland Island and Baker Island",2007,8262.96422333333
"Howland Island and Baker Island",2008,8013.70226633333
"Howland Island and Baker Island",2009,7383.71554433333
"Howland Island and Baker Island",2010,7438.140483
"Howland Island and Baker Island",2011,7951.96993433333
"Howland Island and Baker Island",2012,8438.753764
"HRV",1995,7972.865773
"HRV",1996,8998.339152
"HRV",1997,9585.938949
"HRV",1998,10083.63019
"HRV",1999,9968.559263
"HRV",2000,10921.82735
"HRV",2001,11664.16456
"HRV",2002,12572.55549
"HRV",2003,13421.743
"HRV",2004,14440.40314
"HRV",2005,15331.91676
"HRV",2006,16794.76219
"HRV",2007,18686.76714
"HRV",2008,20215.2921
"HRV",2009,19157.88354
"HRV",2010,18546.37635
"HRV",2011,19816.71208
"HRV",2012,20532.01602
"HTI",1991,1031.225177
"HTI",1992,977.5228254
"HTI",1993,926.5764504
"HTI",1994,816.6508003
"HTI",1995,901.1087126
