"","name","type","latitude","longitude","population","year","gas","est_RFNB"
"3272","Naotkamegwanning","First Nations","49.403889","-93.893056","51","1988","45.6083333333333","235.033432756346"
"3273","Wabauskang First Nation","First Nations","50.416111","-93.185","292","1988","45.6083333333333","181.83471287001"
"3274","Obashkaandagaang","First Nations","49.691111111","-94.613888889","300","1988","45.6083333333333","206.18985791272"
"3275","Anishnaabeg of Naongashiing","First Nations","49.121944444","-94.308055556","357","1988","45.6083333333333","248.378822452451"
"3276","Anishinabe of Wauzhushk Onigum","First Nations","49.741210937","-94.426944444","489","1988","45.6083333333333","179.832334964551"
"3277","Gull Bay","First Nations","49.800908","-89.105937","64","1988","45.6083333333333","277.440327741672"
"3278","Tobique","First Nations","46.784080938","-67.695149614","199","1988","50.1666666666667","183.153752415193"
"3279","Couchiching First Nation","First Nations","48.682921942","-93.413057239","217","1988","45.6083333333333","198.612673957037"
"3280","Northwest Angle No.33","First Nations","49.376111111","-95.021111111","405","1988","45.6083333333333","183.998818544712"
"3281","Northwest Angle No.37","First Nations","49.375","-93.988888889","346","1988","45.6083333333333","177.253185165553"
"3282","Mitaanjigamiing First Nation","First Nations","48.713055556","-93.361111111","98","1988","45.6083333333333","190.119788690993"
"3283","Woodstock","First Nations","46.109192","-67.57747","554","1988","50.1666666666667","199.321832283188"
"3284","Eagle Lake","First Nations","49.745","-93.055","428","1988","45.6083333333333","177.61741855178"
"3285","Rainy River First Nations","First Nations","48.655","-93.906944444","561","1988","45.6083333333333","208.252929574406"
"3286","Lac Des Mille Lacs","First Nations","48.965046882","-90.647195987","429","1988","45.6083333333333","281.312491606856"
"3287","Wabaseemoong Independent Nations","First Nations","50.133333","-94.95","159","1988","45.6083333333333","279.689227201897"
"3288","Big Grassy","First Nations","49.053956465","-94.305554548","497","1988","45.6083333333333","180.447180541069"
"3289","Iskatewizaagegan #39 Independent First Nation","First Nations","49.653055556","-95.098055556","438","1988","45.6083333333333","260.083805647923"
"3290","Ojibways of Onigaming First Nation","First Nations","49.176944444","-93.921111111","503","1988","45.6083333333333","250.885928073109"
"3291","Grassy Narrows First Nation","First Nations","50.183055556","-94.036944444","99","1988","45.6083333333333","180.178253756993"
"3292","Wabigoon Lake Ojibway Nation","First Nations","49.605","-92.523056","462","1988","45.6083333333333","202.56326666673"
"3293","Ochiichagwe'babigo'ining First Nation","First Nations","49.893748992","-94.538129049","369","1988","45.6083333333333","182.022487021625"
"3294","Naicatchewenin","First Nations","48.858888889","-93.578888889","376","1988","45.6083333333333","227.941904019435"
"3295","Nigigoonsiminikaaning First Nation","First Nations","48.73846477","-92.925954105","319","1988","45.6083333333333","183.775119148497"
"3296","Kingsclear","First Nations","45.950442","-66.851933","558","1988","50.1666666666667","180.383502219512"
"3297","Shoal Lake No.40","First Nations","49.605561944","-95.132423611","433","1988","45.6083333333333","187.188224205373"
"3298","Seine River First Nation","First Nations","48.718888889","-92.428055556","491","1988","45.6083333333333","240.598036532611"
"3299","Lac Seul","First Nations","50.245","-92.328055556","304","1988","45.6083333333333","204.236250083963"
"3300","Skuppah","First Nations","50.187988281","-121.578063965","39","1988","48.1083333333333","177.523572267769"
"3301","Toosey","First Nations","51.920410156","-122.483764648","298","1988","48.1083333333333","286.354451816901"
"3302","Première nation de Whapmagoostui","First Nations","55.16003418","-77.269897461","540","1988","51.6","229.931557053856"
"3303","Katzie","First Nations","49.201504","-122.677245","417","1988","48.1083333333333","177.084504618099"
"3304","Membertou","First Nations","46.116621","-60.195615","82","1988","52.65","332.761308032119"
"3305","Yekooche First Nation","First Nations","54.600402832","-125.066101074","202","1988","48.1083333333333","211.515250930612"
"3306","York Factory First Nation","First Nations","56.089782715","-96.108276367","55","1988","45.6083333333333","223.265864301278"
"3307","Nisga'a Village of Laxgalt'sap","First Nations","55.037841797","-129.555786133","133","1988","48.1083333333333","187.702246562295"
"3308","Acadia","First Nations","43.832917","-66.084223","94","1988","50.1666666666667","277.570611945866"
"3309","Waycobah First Nation","First Nations","45.967398945","-61.135483371","555","1988","52.65","188.276339339539"
"3310","Tlowitsis Tribe","First Nations","50.531982422","-125.982666016","350","1988","48.1083333333333","185.48507808293"
"3311","Haisla Nation","First Nations","53.973205566","-128.648071289","141","1988","48.1083333333333","265.86074788541"
"3312","Tsawwassen First Nation","First Nations","49.041920768","-123.100158446","311","1988","48.1083333333333","254.526435032259"
"3313","Chawathil","First Nations","49.378888889","-121.555","426","1988","48.1083333333333","183.822785397276"
"3314","Micmacs of Gesgapegiag","First Nations","48.202614179","-65.922951854","89","1988","52.65","208.30536496756"
"3315","Taykwa Tagamou Nation","First Nations","49.006944444","-80.838055556","393","1988","51.6","188.992416257973"
"3316","Westbank First Nation","First Nations","49.836111111","-119.608055556","516","1988","48.1083333333333","207.750405852533"
"3317","Nazko First Nation","First Nations","52.954223633","-123.583618164","335","1988","48.1083333333333","177.82325752895"
"3318","Beecher Bay","First Nations","48.337688","-123.606697","224","1988","48.1083333333333","176.041841378513"
"3319","Première Nation Malecite de Viger","First Nations","47.917994282","-69.50759115","29","1988","50.1666666666667","178.511499911131"
"3320","Cowichan","First Nations","48.776794434","-123.708312988","391","1988","48.1083333333333","177.143441373777"
"3321","Eskasoni","First Nations","45.930251534","-60.6452928","364","1988","52.65","175.556356151295"
"3322","Tetlit Gwich'in","First Nations","67.431213379","-134.875488281","84","1988","41.1333333333333","265.46042716154"
"3323","Metlakatla","First Nations","54.33782959","-130.445373535","529","1988","48.1083333333333","180.727612405989"
"3324","Fort Severn","First Nations","55.994566263","-87.61970716","453","1988","45.6083333333333","183.92191322918"
"3325","Buctouche","First Nations","46.4525","-64.758611111","39","1988","52.65","176.18406678793"
"3326","Sliammon","First Nations","49.897946","-124.607755","10","1988","48.1083333333333","187.052402505737"
"3327","Kitselas","First Nations","54.491638184","-128.584106445","437","1988","48.1083333333333","271.097112801086"
"3328","Les Innus de Ekuanitshit","First Nations","50.29083252","-64.02130127","429","1988","52.65","232.810423806609"
"3329","Hupacasath First Nation","First Nations","49.265197754","-124.825500488","293","1988","48.1083333333333","251.988366628078"
"3330","Kitchenuhmaykoosib Inninuwug","First Nations","53.824274134","-89.875387627","108","1988","45.6083333333333","183.07891022295"
"3331","Cayoose Creek","First Nations","50.671944444","-121.935","171","1988","48.1083333333333","183.185248160301"
"3332","Kitasoo","First Nations","52.583055556","-128.533055556","404","1988","48.1083333333333","234.832106606118"
"3333","Ashcroft","First Nations","50.717834473","-121.311584473","256","1988","48.1083333333333","252.029491723573"
"3334","Tzeachten","First Nations","49.111327","-121.956911","394","1988","48.1083333333333","271.26713191066"
"3335","Quatsino","First Nations","50.61340332","-127.573669434","405","1988","48.1083333333333","181.423794925755"
"3336","Nadleh Whuten","First Nations","54.076944444","-124.601111111","409","1988","48.1083333333333","202.872094394759"
"3337","Skawahlook First Nation","First Nations","49.356111111","-121.606944444","524","1988","48.1083333333333","290.328848706837"
"3338","Moricetown","First Nations","55.01159668","-127.322509766","172","1988","48.1083333333333","277.894079300085"
"3339","Fox Lake","First Nations","56.329870819","-94.663388508","37","1988","45.6083333333333","181.007725383145"
"3340","Webequie","First Nations","52.985229492","-87.282409668","530","1988","45.6083333333333","191.539598171196"
"3341","Popkum","First Nations","49.208055556","-121.718055556","2","1988","48.1083333333333","181.510267902356"
"3342","Atikamekw d'Opitciwan","First Nations","48.666992187","-74.948974609","265","1988","51.6","274.832298551351"
"3343","Bear River","First Nations","44.549444444","-65.623611111","297","1988","50.1666666666667","251.134664107271"
"3344","Huu-ay-aht First Nations","First Nations","48.800598145","-125.120666504","472","1988","48.1083333333333","182.617141678462"
"3345","Nak'azdli","First Nations","54.431396484","-124.247497559","156","1988","48.1083333333333","202.298118679096"
"3346","T'it'q'et","First Nations","50.68538061","-121.949795556","360","1988","48.1083333333333","189.782495383872"
"3347","Shubenacadie","First Nations","45.095224","-63.489859","232","1988","50.325","206.226348870979"
"3348","Hesquiaht","First Nations","49.367004395","-126.271972656","470","1988","48.1083333333333","173.799476956732"
"3349","Mount Currie","First Nations","50.328055556","-122.676111111","192","1988","48.1083333333333","178.529466322668"
"3350","Da'naxda'xw First Nation","First Nations","51.017211914","-125.612182617","194","1988","48.1083333333333","210.92984834076"
"3351","Odanak","First Nations","46.073242187","-72.821899414","211","1988","56.8333333333333","188.252505704704"
"3352","Miawpukek","First Nations","47.863441","-55.755889","281","1988","55.425","178.051240304266"
"3353","Malahat First Nation","First Nations","48.614013672","-123.520202637","293","1988","48.1083333333333","180.939684290198"
"3354","Kashechewan","First Nations","52.291388889","-81.652222222","1","1988","51.6","181.558074446344"
"3355","Annapolis Valley","First Nations","45.065777","-64.654284","260","1988","50.325","238.329750158518"
"3356","Leq' a: mel First Nation","First Nations","49.185","-122.076944444","345","1988","48.1083333333333","177.368828205797"
"3357","Aklavik","First Nations","68.218200684","-135.006469727","361","1988","41.1333333333333","265.976521358602"
"3358","Skidegate","First Nations","53.261413574","-131.997070313","110","1988","48.1083333333333","179.797790890272"
"3359","Iskut","First Nations","57.840026855","-129.985290527","493","1988","48.1083333333333","187.656650550492"
"3360","Simpcw First Nation","First Nations","51.322387695","-120.147888184","465","1988","48.1083333333333","178.174191482905"
"3361","Moose Cree First Nation","First Nations","51.263888889","-80.596944444","371","1988","51.6","180.062524330434"
"3362","Williams Lake","First Nations","52.106201172","-121.993896484","492","1988","48.1083333333333","174.007952413901"
"3363","Stswecem'c Xgat'tem First Nation","First Nations","51.587219238","-122.204406738","482","1988","48.1083333333333","178.063448340444"
"3364","Waswanipi","First Nations","49.693649133","-75.967010579","186","1988","51.6","182.343867757398"
"3365","Metepenagiag Mi'kmaq Nation","First Nations","46.932222222","-65.858055556","454","1988","50.1666666666667","209.652460121409"
"3366","Shackan","First Nations","50.289428711","-121.180480957","72","1988","48.1083333333333","194.317684581583"
"3367","Gitanyow","First Nations","55.258787565","-128.05881555","519","1988","48.1083333333333","180.863886513222"
"3368","Okanagan","First Nations","50.448055556","-119.353055556","166","1988","48.1083333333333","189.289948449736"
"3369","Hagwilget Village","First Nations","55.255","-127.603055556","502","1988","48.1083333333333","194.770439012625"
"3370","Snuneymuxw First Nation","First Nations","49.152038574","-123.92956543","122","1988","48.1083333333333","187.544692842555"
"3371","Tsawout First Nation","First Nations","48.588989258","-123.386779785","527","1988","48.1083333333333","207.14390969236"
"3372","Squiala First Nation","First Nations","49.156111111","-121.976111111","174","1988","48.1083333333333","195.359902546251"
"3373","Sumas First Nation","First Nations","49.054351","-122.195349","294","1988","48.1083333333333","213.281614108268"
"3374","Musqueam","First Nations","49.225165","-123.19828","73","1988","48.1083333333333","278.349284922693"
"3375","Wahgoshig","First Nations","48.611944444","-79.983888889","295","1988","51.6","188.488912829517"
"3376","Boston Bar First Nation","First Nations","49.869812012","-121.451293945","243","1988","48.1083333333333","234.179143263785"
"3377","Kwiakah","First Nations","50.423888889","-125.158888889","189","1988","48.1083333333333","234.408406659728"
"3378","Kwantlen First Nation","First Nations","49.173888889","-122.561944444","222","1988","48.1083333333333","242.058074557792"
"3379","Dzawada'enuxw First Nation","First Nations","50.972595215","-126.17578125","412","1988","48.1083333333333","197.387629961264"
